gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,35,1,0,72.86,2558.22,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,5,1,1,89.07,440.88,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,38,1,1,74.28,2822.4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,0,0,0,28,1,0,60.65,1688.41,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,26,1,0,86.71,2250.96,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
0,0,1,0,68,1,0,22.56,1541.69,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,1,8,1,0,91.96,746.84,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,23,1,0,88.78,2054.69,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,1,0,62,1,1,18.0,1116.96,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,1,0,0,18,1,0,60.21,1067.25,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
1,0,0,0,29,1,1,69.63,2011.8,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0,57,0,0,50.5,2867.85,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1,39,1,0,72.28,2816.22,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,67,1,1,20.23,1353.41,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,31,0,1,79.4,2483.21,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,0,1,0,64,1,1,54.44,3485.09,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1,0,1,0,33,1,1,50.03,1653.9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1,0,0,30,1,1,20.6,630.81,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,58,1,0,79.79,4639.4,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,25,1,1,18.0,435.07,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,1,21,0,0,18.0,372.1,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,33,0,1,93.56,3073.41,0,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,0,1,12,1,0,78.52,956.29,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,54,1,0,84.05,4548.71,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,7,1,1,85.54,580.93,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1,61,1,1,52.15,3172.9,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0,0,21,0,1,49.22,1022.1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,1,0,55,1,1,85.7,4723.91,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,20,1,1,25.53,505.81,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,48,1,1,89.55,4297.9,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,0,1,5,1,1,53.74,261.75,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,34,1,1,18.26,624.93,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,1,26,1,1,84.63,2203.9,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,1,0,39,1,1,70.61,2737.57,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,13,1,0,85.69,1126.46,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,51,1,1,18.0,905.26,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0,1,0,39,1,1,81.18,3174.27,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,42,1,1,57.46,2409.34,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,1,0,57,1,0,59.39,3379.98,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
0,0,1,0,2,1,0,54.85,117.87,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,14,1,1,18.0,257.43,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,0,44,1,1,71.28,3143.74,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,10,1,0,26.58,261.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,38,1,1,54.76,2067.59,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,0,1,18,1,1,51.84,946.23,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,19,1,1,72.63,1385.55,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,70,1,0,60.52,4247.4,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0,0,0,55,1,1,79.22,4369.7,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,0,1,3,1,1,84.19,250.88,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,8,1,1,69.59,577.85,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,24,1,1,23.08,553.38,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,46,1,1,71.03,3261.99,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0,48,1,0,91.04,4373.23,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
1,0,1,0,26,1,0,90.04,2317.17,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,1,0,27,0,1,76.87,2067.29,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,61,1,1,55.24,3361.07,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,15,1,0,45.84,687.55,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,45,1,1,79.52,3593.75,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,0,45,1,1,49.62,2245.03,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,39,1,1,23.7,939.68,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,1,1,0,33,1,1,68.59,2269.54,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,0,9,1,1,88.25,798.53,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,1,1,1,56.38,55.66,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,0,65,1,1,91.26,5939.66,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1,0,1,1,16,1,0,56.72,910.59,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,0,0,46,1,1,23.58,1075.98,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,23,1,0,47.56,1091.17,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0,49,1,1,20.19,984.43,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,28,1,1,61.54,1713.08,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,1,71,1,0,88.11,6257.63,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
0,0,0,0,12,1,1,92.95,1126.39,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0,1,1,63,1,1,73.82,4662.85,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,0,1,1,27,1,1,83.94,2268.62,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,1,0,4,1,1,21.36,84.31,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,8,1,0,72.18,571.06,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,13,0,0,56.48,726.46,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1,0,0,0,9,0,1,75.74,684.09,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,32,1,0,20.92,668.14,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,39,1,1,66.93,2608.26,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0,5,1,0,50.95,266.42,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,16,0,0,84.55,1355.73,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,0,1,35,1,0,80.53,2835.15,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,1,69,1,1,58.06,4016.4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1,60,1,1,86.64,5189.58,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,1,1,48,1,0,54.95,2620.79,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,0,0,68,1,1,58.54,3987.31,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
0,0,0,0,70,0,1,18.0,1266.71,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,23,1,0,84.39,1938.62,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,50,1,0,51.32,2573.17,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1,1,1,41,1,0,53.02,2152.17,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,18,1,0,55.98,983.28,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,61,1,0,18.0,1083.71,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
