customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-6589,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,884.57,No
CUST-6590,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,61.27,3568.96,No
CUST-6591,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,81.33,4565.56,No
CUST-6592,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.3,174.16,Yes
CUST-6593,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,478.46,No
CUST-6594,Male,0,Yes,No,33,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.85,2113.97,No
CUST-6595,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),87.02,2180.31,Yes
CUST-6596,Female,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.91,1001.84,No
CUST-6597,Male,1,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,85.09,2631.82,No
CUST-6598,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,76.32,3059.8,No
CUST-6599,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),84.77,90.61,Yes
CUST-6600,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.35,6004.37,No
CUST-6601,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.88,111.4,No
CUST-6602,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,317.39,No
CUST-6603,Male,1,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,89.44,2849.74,No
CUST-6604,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,56.43,61.15,No
CUST-6605,Female,0,No,No,66,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,53.68,3550.12,No
CUST-6606,Male,0,Yes,Yes,14,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,47.68,667.4,No
CUST-6607,Male,0,No,No,20,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),62.32,1239.19,No
CUST-6608,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.56,1594.66,No
CUST-6609,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),92.14,3503.6,Yes
CUST-6610,Female,0,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,55.08,1053.29,No
CUST-6611,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.62,25.22,No
CUST-6612,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.14,1637.63,No
CUST-6613,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.76,229.14,No
CUST-6614,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.09,1148.52,No
CUST-6615,Male,0,Yes,No,37,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.47,1691.34,No
CUST-6616,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,83.79,1184.37,Yes
CUST-6617,Female,0,No,No,40,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),61.51,2459.27,No
CUST-6618,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.49,3789.58,Yes
CUST-6619,Female,0,Yes,No,25,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),53.42,1339.96,No
CUST-6620,Female,1,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.36,1484.3,Yes
CUST-6621,Male,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.81,1443.7,No
CUST-6622,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,89.0,3368.4,No
CUST-6623,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,79.67,1268.78,Yes
CUST-6624,Male,1,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.42,1551.83,No
CUST-6625,Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,704.48,No
CUST-6626,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,86.42,3886.35,No
CUST-6627,Female,1,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.87,310.46,No
CUST-6628,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.59,1724.58,No
CUST-6629,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,269.9,No
CUST-6630,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),87.76,2455.98,No
CUST-6631,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,88.65,3510.37,Yes
CUST-6632,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.04,5032.21,No
CUST-6633,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.63,2615.44,No
CUST-6634,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,60.78,2379.08,No
CUST-6635,Male,0,No,Yes,61,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.27,2947.35,No
CUST-6636,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.51,1185.62,No
CUST-6637,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.45,287.27,No
CUST-6638,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,72.04,2800.46,No
CUST-6639,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.48,5886.75,No
CUST-6640,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.13,1544.64,No
CUST-6641,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),87.1,1111.85,No
CUST-6642,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,80.73,3553.93,No
CUST-6643,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.08,111.97,No
CUST-6644,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.26,578.8,No
CUST-6645,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),61.18,3716.42,No
CUST-6646,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,87.19,1402.34,No
CUST-6647,Female,1,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),72.02,4978.92,Yes
CUST-6648,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,82.11,2228.9,No
CUST-6649,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.05,264.94,Yes
CUST-6650,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.23,1769.01,No
CUST-6651,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.25,2830.17,No
CUST-6652,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.48,1085.16,No
CUST-6653,Female,1,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.34,1109.71,No
CUST-6654,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,82.03,4335.03,No
CUST-6655,Female,0,Yes,No,63,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),81.41,5129.39,No
CUST-6656,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),88.03,4487.71,No
CUST-6657,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,50.9,2141.46,No
CUST-6658,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,55.43,945.19,No
CUST-6659,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.67,1476.81,No
CUST-6660,Female,0,No,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,55.34,3279.3,No
CUST-6661,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.11,1319.6,No
CUST-6662,Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.97,37.31,No
CUST-6663,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,79.16,2863.21,No
CUST-6664,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.34,3508.32,No
CUST-6665,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),78.55,2687.08,No
CUST-6666,Male,0,No,Yes,66,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,54.86,3620.13,No
CUST-6667,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,611.02,No
CUST-6668,Female,0,No,No,8,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.32,616.73,No
CUST-6669,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,53.9,1945.52,No
CUST-6670,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,55.47,3264.61,No
CUST-6671,Female,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,987.01,No
CUST-6672,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,196.64,No
CUST-6673,Female,0,No,Yes,70,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,77.54,5436.89,No
CUST-6674,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,1250.3,No
CUST-6675,Male,1,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.11,82.38,No
CUST-6676,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),45.94,2751.58,No
CUST-6677,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.39,801.47,No
CUST-6678,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,75.34,3700.87,No
CUST-6679,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.89,3559.4,No
CUST-6680,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,56.09,2652.43,No
CUST-6681,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.1,478.75,Yes
CUST-6682,Male,0,No,No,7,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.0,376.15,Yes
CUST-6683,Male,1,No,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.33,2080.74,No
CUST-6684,Female,0,No,No,42,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),50.26,2106.27,No
CUST-6685,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.7,4686.68,No
CUST-6686,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.23,345.36,No
CUST-6687,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.16,1773.51,Yes
CUST-6688,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),74.06,961.15,No
CUST-6689,Male,1,No,No,51,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,64.99,3309.87,No
CUST-6690,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.52,6170.08,No
CUST-6691,Male,1,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),68.86,203.1,No
CUST-6692,Female,1,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.3,1326.55,No
CUST-6693,Female,1,No,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,83.19,2970.09,Yes
CUST-6694,Female,0,Yes,No,47,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,90.31,4247.69,No
CUST-6695,Female,0,No,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.56,774.77,No
CUST-6696,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,87.38,5677.67,No
CUST-6697,Male,0,No,No,12,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),50.05,609.6,No
CUST-6698,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.23,1259.99,No
CUST-6699,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.98,1732.16,No
CUST-6700,Male,0,No,Yes,40,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,49.41,1984.09,No
CUST-6701,Female,1,No,No,31,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),48.15,1485.28,No
CUST-6702,Female,1,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.82,938.16,No
CUST-6703,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.91,302.82,Yes
CUST-6704,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.62,3985.86,No
CUST-6705,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.37,5470.25,No
CUST-6706,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,79.75,4049.83,No
CUST-6707,Male,0,No,Yes,48,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),70.12,3369.25,No
CUST-6708,Male,0,No,No,28,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.59,2487.0,Yes
CUST-6709,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),80.12,2944.01,Yes
CUST-6710,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.36,6083.32,No
CUST-6711,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.87,518.71,No
CUST-6712,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,54.27,3147.3,No
CUST-6713,Female,1,No,No,54,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.29,3323.14,No
CUST-6714,Female,0,No,No,1,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),85.41,88.41,No
CUST-6715,Male,0,No,No,25,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.64,1551.13,No
CUST-6716,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),83.32,5155.71,No
CUST-6717,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,289.82,No
CUST-6718,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.33,1449.53,No
CUST-6719,Female,0,Yes,No,15,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),89.49,1352.91,Yes
CUST-6720,Female,0,No,Yes,57,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,81.25,4631.24,No
CUST-6721,Male,0,Yes,Yes,63,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,55.19,3469.89,No
CUST-6722,Female,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),51.54,2511.04,No
CUST-6723,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.98,1796.87,No
CUST-6724,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.97,290.02,No
CUST-6725,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),81.3,3670.55,No
CUST-6726,Male,0,No,Yes,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,61.75,4111.72,No
CUST-6727,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.88,4854.13,No
CUST-6728,Female,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,80.69,3364.97,No
